,bandwidth,N,function,time,holdout_likelihood
0,SP_network_PI,100,kurtotic,1.6815035343170166,-71.52721707050068
0,SP_network_normal_rule,100,kurtotic,0.001994609832763672,-70.8668977813673
0,kdenetwork_ucv,100,separated_bimodal,0.22140789031982422,-50.870812033571355
0,kdenetwork_bcv,100,separated_bimodal,10.181771755218506,-82.86741948444674
0,kdenetwork_scv,100,separated_bimodal,66.6102659702301,-82.86741948444674
0,kdenetwork_PI,100,separated_bimodal,4.95846152305603,-82.86741948444674
0,kde_network_normal_rule,100,separated_bimodal,0.00498652458190918,-62.15190539454427
0,SP_network_ucv,100,separated_bimodal,0.0937495231628418,-50.870812033571355
0,SP_network_bcv,100,separated_bimodal,3.7320199012756348,-71.23897939063873
0,SP_network_scv,100,separated_bimodal,15.059343338012695,-62.72336532829479
0,SP_network_PI,100,separated_bimodal,3.3036530017852783,-71.23897939063873
0,SP_network_normal_rule,100,separated_bimodal,0.004986286163330078,-62.15190539454427
0,kdenetwork_ucv,100,asymmetric bimodal,0.07491350173950195,-58.10268423572087
0,kdenetwork_bcv,100,asymmetric bimodal,6.946140289306641,-62.044275168886074
0,kdenetwork_scv,100,asymmetric bimodal,25.32217240333557,-62.044275168886074
0,kdenetwork_PI,100,asymmetric bimodal,5.045507192611694,-62.044275168886074
0,kde_network_normal_rule,100,asymmetric bimodal,0.0040130615234375,-57.65602728761227
0,SP_network_ucv,100,asymmetric bimodal,0.06390762329101562,-54.75908509956216
0,SP_network_bcv,100,asymmetric bimodal,1.3692326545715332,-59.904578296438935
0,SP_network_scv,100,asymmetric bimodal,7.475886821746826,-59.904578296438935
0,SP_network_PI,100,asymmetric bimodal,1.6725273132324219,-59.904578296438935
0,SP_network_normal_rule,100,asymmetric bimodal,0.0019943714141845703,-57.35384398759012
0,kdenetwork_ucv,100,kurtotic,0.01994633674621582,-68.65607925031091
0,kdenetwork_bcv,100,kurtotic,0.06382918357849121,-113.21186083211882
0,kdenetwork_scv,100,kurtotic,0.054853200912475586,-113.21186083211882
0,kdenetwork_PI,100,kurtotic,0.01994633674621582,-113.21186083211882
0,kde_network_normal_rule,100,kurtotic,0.002991914749145508,-68.2414899629251
0,SP_network_ucv,100,kurtotic,0.08876252174377441,-66.48213007049412
0,SP_network_bcv,100,kurtotic,3.973374128341675,-67.2654668826826
0,SP_network_scv,100,kurtotic,16.275476217269897,-67.392316068197
0,SP_network_PI,100,kurtotic,3.3460521697998047,-67.392316068197
0,SP_network_normal_rule,100,kurtotic,0.004986763000488281,-66.48213007049412
0,kdenetwork_ucv,100,separated_bimodal,0.1545865535736084,-56.32591921739613
0,kdenetwork_bcv,100,separated_bimodal,6.233330726623535,-85.58020822951589
0,kdenetwork_scv,100,separated_bimodal,18.34593892097473,-85.58020822951589
0,kdenetwork_PI,100,separated_bimodal,4.962728977203369,-85.58020822951589
0,kde_network_normal_rule,100,separated_bimodal,0.004986763000488281,-67.83481483631904
0,SP_network_ucv,100,separated_bimodal,0.17852258682250977,-56.32591921739613
0,SP_network_bcv,100,separated_bimodal,4.260606527328491,-77.95986142437265
0,SP_network_scv,100,separated_bimodal,12.239269495010376,-70.22374353642061
0,SP_network_PI,100,separated_bimodal,3.310148000717163,-77.95986142437265
0,SP_network_normal_rule,100,separated_bimodal,0.003989219665527344,-67.83481483631904
0,kdenetwork_ucv,100,asymmetric bimodal,0.30518341064453125,-61.53080131983052
0,kdenetwork_bcv,100,asymmetric bimodal,6.246296167373657,-65.68575712366928
0,kdenetwork_scv,100,asymmetric bimodal,38.862075090408325,-65.68575712366928
0,kdenetwork_PI,100,asymmetric bimodal,5.105347394943237,-65.68575712366928
0,kde_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-60.21625805488206
0,SP_network_ucv,100,asymmetric bimodal,0.015957355499267578,-57.735246464236724
0,SP_network_bcv,100,asymmetric bimodal,1.631636619567871,-57.735246464236724
0,SP_network_scv,100,asymmetric bimodal,6.913511514663696,-57.735246464236724
0,SP_network_PI,100,asymmetric bimodal,1.6904795169830322,-57.735246464236724
0,SP_network_normal_rule,100,asymmetric bimodal,0.001994609832763672,-57.735246464236724
0,kdenetwork_ucv,100,kurtotic,0.09973287582397461,-74.92186003799618
0,kdenetwork_bcv,100,kurtotic,3.4587502479553223,-76.62902720702101
0,kdenetwork_scv,100,kurtotic,20.447319507598877,-76.62902720702101
0,kdenetwork_PI,100,kurtotic,10.072065114974976,-76.62902720702101
0,kde_network_normal_rule,100,kurtotic,0.005984306335449219,-74.12078285433753
0,SP_network_ucv,100,kurtotic,0.024933338165283203,-73.77862843241708
0,SP_network_bcv,100,kurtotic,0.16954636573791504,-73.77862843241708
0,SP_network_scv,100,kurtotic,7.512909173965454,-73.77862843241708
0,SP_network_PI,100,kurtotic,1.6715302467346191,-73.77862843241708
0,SP_network_normal_rule,100,kurtotic,0.003989458084106445,-73.13934819393933
0,kdenetwork_ucv,100,separated_bimodal,0.17054390907287598,-55.76093121218936
0,kdenetwork_bcv,100,separated_bimodal,5.370637655258179,-81.57550521549342
0,kdenetwork_scv,100,separated_bimodal,56.57470703125,-81.57550521549342
0,kdenetwork_PI,100,separated_bimodal,4.962695598602295,-81.57550521549342
0,kde_network_normal_rule,100,separated_bimodal,0.003989458084106445,-57.63181952745188
0,SP_network_ucv,100,separated_bimodal,0.13364267349243164,-55.76093121218936
0,SP_network_bcv,100,separated_bimodal,7.041170597076416,-67.21421654792977
0,SP_network_scv,100,separated_bimodal,12.668809413909912,-61.22163216379356
0,SP_network_PI,100,separated_bimodal,3.3066647052764893,-67.21421654792977
0,SP_network_normal_rule,100,separated_bimodal,0.006981372833251953,-57.63181952745188
0,kdenetwork_ucv,100,asymmetric bimodal,0.24979567527770996,-63.93503382350326
0,kdenetwork_bcv,100,asymmetric bimodal,5.2531654834747314,-63.93617559090377
0,kdenetwork_scv,100,asymmetric bimodal,21.754836797714233,-63.93617559090377
0,kdenetwork_PI,100,asymmetric bimodal,5.072261571884155,-63.93617559090377
0,kde_network_normal_rule,100,asymmetric bimodal,0.003988981246948242,-58.42619180974159
0,SP_network_ucv,100,asymmetric bimodal,0.08088088035583496,-60.0224421829398
0,SP_network_bcv,100,asymmetric bimodal,3.8369784355163574,-61.844121607664746
0,SP_network_scv,100,asymmetric bimodal,14.503910064697266,-61.844121607664746
0,SP_network_PI,100,asymmetric bimodal,3.366574764251709,-61.844121607664746
0,SP_network_normal_rule,100,asymmetric bimodal,0.0040132999420166016,-58.42619180974159
